user	text	date	type
khloekardashian	"RT @KARDASHlANWEST: 'Body, mind and soul' defines all the transformations from #RevengeBody better than anything 💙@khloekardashian https://…"	Fri Mar 03 02:21:15 +0000 2017	twitter
khloekardashian	SO TRUE! #RevengeBody https://t.co/TD3XNplMiJ	Fri Mar 03 02:06:18 +0000 2017	twitter
khloekardashian	@PlanetKhloeK Yay!! Congrats my love!	Fri Mar 03 02:05:55 +0000 2017	twitter
khloekardashian	"Stay strong, stay focused and stay true to you! 💪🏼 #RevengeBody"	Fri Mar 03 02:00:08 +0000 2017	twitter
khloekardashian	I'm so proud of all my incredible contestants this season and so honored to have been a part of their journeys!!	Fri Mar 03 02:00:00 +0000 2017	twitter
khloekardashian	I can't believe how fast this season flew by...	Fri Mar 03 01:59:56 +0000 2017	twitter
khloekardashian	"Season finale of #RevengeBody starts now, east coast!"	Fri Mar 03 01:59:47 +0000 2017	twitter
khloekardashian	Are you guys ready for the #RevengeBody season finale tonight?? 9/8c on E! https://t.co/G80W9ki8RX	Fri Mar 03 00:34:41 +0000 2017	twitter
khloekardashian	All laced up!! Our new @goodamerican lace up jeans are available now! Exclusively at https://t.co/ibYoKBovfA… https://t.co/GYu3KUAzHZ	Thu Mar 02 23:07:55 +0000 2017	twitter
khloekardashian	I can't believe it's the season finale of #RevengeBody tonight! How have u guys liked this season? Let's watch toge… https://t.co/kiFGTvAnn5	Thu Mar 02 22:12:04 +0000 2017	twitter
khloekardashian	RT @goodamerican: JUST DROPPED. Good Legs Lace Up Blue045 as seen on @ChantelJeffries 💫💫 Shop this style: https://t.co/nBCfEeDnrI https://t…	Thu Mar 02 22:10:50 +0000 2017	twitter
khloekardashian	#TBT to me and @KendallJenner from our first-ever #KUWTK promo!! I can’t believe season 13 premieres March 12th!! 🙊 https://t.co/OBCvLFJljn	Thu Mar 02 18:30:01 +0000 2017	twitter
khloekardashian	Run don’t walk ladies!! We just dropped our @goodamerican Lace Up denim on https://t.co/i6YX560oRn!! #GoodSquad… https://t.co/bHLDDevpyr	Thu Mar 02 17:02:28 +0000 2017	twitter
khloekardashian	@RichYoungin no! You serious? Omg im sorry!!! 😩	Thu Mar 02 15:10:36 +0000 2017	twitter
khloekardashian	@RichYoungin did I get you sick?	Thu Mar 02 07:16:28 +0000 2017	twitter
khloekardashian	@V_smith5 happy birthday 🎉🎊🎂	Thu Mar 02 04:07:08 +0000 2017	twitter
khloekardashian	RT @RevengeBody: .@KhloeKardashian has a VERY important message about tomorrow's #RevengeBody season finale! https://t.co/nx20aordHx	Thu Mar 02 04:06:51 +0000 2017	twitter
khloekardashian	@josiesalgado16 @KimKardashian awwwww bless you babe! ❤️	Thu Mar 02 04:06:30 +0000 2017	twitter
khloekardashian	@brittanivanessa 💋💋💋	Thu Mar 02 04:06:17 +0000 2017	twitter
khloekardashian	@stupidxemily oh darling please expand your mind into other territories. It's called an antique mirror my dear. #interiordesign	Thu Mar 02 04:06:09 +0000 2017	twitter
khloekardashian	"RT @RevengeBody: After all the life-changing stories, see the most remarkable transformation yet.\n\nWatch the #RevengeBody season finale tom…"	Thu Mar 02 02:33:43 +0000 2017	twitter
khloekardashian	KoKo https://t.co/ct4zvC22tG	Wed Mar 01 22:52:17 +0000 2017	twitter
khloekardashian	This is SO fun! Take this quiz to find out which Kardashian/Jenner shoe game you'd love to snag!! 👠​ https://t.co/O0JRhjfGir	Wed Mar 01 20:59:00 +0000 2017	twitter
khloekardashian	My @goodamerican Lace Up denim is nearly here!! Dropping TOMORROW at 9am PT exclusively on https://t.co/i6YX560oRn!! https://t.co/SqIk2h0K12	Wed Mar 01 20:58:53 +0000 2017	twitter
khloekardashian	One word: PILLOWS!! Get a look inside my theater room and then shop for your very own!! 🎥 https://t.co/YxEX3whsrk	Wed Mar 01 18:53:45 +0000 2017	twitter
khloekardashian	"I adore cooking for my loved ones & since I don’t eat red meat, I ❤️ this recipe so we can ALL indulge together!!! https://t.co/UxHDjYWZ8b"	Tue Feb 28 19:13:01 +0000 2017	twitter
khloekardashian	Go from the gym to brunch without having to touch up your makeup! This is life changing! 🙊  https://t.co/VVgdZbRo6K	Tue Feb 28 17:12:21 +0000 2017	twitter
khloekardashian	I am SO proud of Jill’s accomplishments on #RevengeBody!! See where she’s at today!! 💪  https://t.co/ceYdXoiA0s https://t.co/8YIdjEj3Uh	Mon Feb 27 22:58:51 +0000 2017	twitter
khloekardashian	I just read @CorderroMcMurry article in cosmo! I feel so honored!! You made my day!! Congrats on everything!! 💙 https://t.co/8xFLhxjumv	Mon Feb 27 20:47:30 +0000 2017	twitter
khloekardashian	Sweet treats to spice things up!! You know you’re curious! OKKURR! 😘  https://t.co/6LjmXyEiN5	Mon Feb 27 18:05:13 +0000 2017	twitter
kourtneykardash	RT @Carolinaerickk: Watching #kuwtk retweet New😇😇😇😇😇 @kourtneykardash  @KimKardashian @KrisJenner @KimKardashian @KendallJenner @KylieJenne…	Mon Mar 13 05:40:57 +0000 2017	twitter
kourtneykardash	RT @Carolinaerickk: Watching #kuwtk retweet get him home @kourtneykardash @KimKardashian @Oprah @ashanti @kymdouglas @rosariodawson😊😊@jlo @…	Mon Mar 13 05:40:10 +0000 2017	twitter
kourtneykardash	RT @KUWTK: Who wants to kick it with Kourt at Disneyworld? ✋ #KUWTK https://t.co/FlwZqJzM59	Mon Mar 13 04:10:05 +0000 2017	twitter
kourtneykardash	RT @iKylieFornia: It's your turn West Coast #KUWTK https://t.co/MCyjzyAtiJ	Mon Mar 13 04:00:39 +0000 2017	twitter
kourtneykardash	"RT @KUWTK: You've waited long enough! It's TIME! West Coast, an all new season of #KUWTK starts NOW! https://t.co/CsL7VfmWx2"	Mon Mar 13 04:00:31 +0000 2017	twitter
kourtneykardash	I love that my sisters and I stil get so excited for our premieres thirteen seasons later! #KUWTK	Mon Mar 13 03:59:38 +0000 2017	twitter
kourtneykardash	RT @iKylieFornia: KANYE IS THE GOAT #KUWTK	Mon Mar 13 03:33:00 +0000 2017	twitter
kourtneykardash	My name is Inigo Montoya. You killed my father. Prepare to die. https://t.co/bMI8KARKZV	Mon Mar 13 03:32:14 +0000 2017	twitter
kourtneykardash	RT @NeveKardashian: My favourite show is finally back!!!! 🎉🎉🎉🎉 @khloekardashian @KrisJenner @KimKardashian @kourtneykardash https://t.co/fe…	Mon Mar 13 03:29:26 +0000 2017	twitter
kourtneykardash	'Don't you know by now that cameltoe is not a curse?' #KUWTK	Mon Mar 13 01:37:37 +0000 2017	twitter
kourtneykardash	"Fun fact: I used to chew gum all the time and stopped when I saw the chewing season 1, but the gum chewing is back season 13! #KUWTK"	Mon Mar 13 01:27:33 +0000 2017	twitter
kourtneykardash	S E A S O N  T H I R T E E N! The fantastic four. #KUWTK #tonight https://t.co/KB366QRNa5	Sun Mar 12 21:50:40 +0000 2017	twitter
kourtneykardash	Oh here we go SEASON THIRTEEN! #tonight #KUWTK https://t.co/FVTFGC5loU	Sun Mar 12 17:11:55 +0000 2017	twitter
kourtneykardash	I love lazy Sunday mornings in bed with with my babes. 👼🏻👼🏻👼🏻	Sun Mar 12 17:06:22 +0000 2017	twitter
kourtneykardash	S E A S O N  T H I R T E E N! Miami nights with these lunatics. #KUWTK #tonight https://t.co/6KLE0DCxDd	Sun Mar 12 17:03:45 +0000 2017	twitter
kourtneykardash	S E A S O N  T H I R T E E N #KUWTK #tomorrow #familyiseverything https://t.co/LxxehmOmDN	Sun Mar 12 02:57:28 +0000 2017	twitter
kourtneykardash	Like you always are. I should lend u some calm. https://t.co/w988zgqzzx	Sun Mar 12 01:38:18 +0000 2017	twitter
kourtneykardash	RT @KimKardashian: Casual business talk https://t.co/9xJfIv3kHn	Sat Mar 11 22:11:31 +0000 2017	twitter
kourtneykardash	"RT @iKylieFornia: Kourt on argument with her sisters is like: I don't care abt what you are saying, I said what I said and that's it https:…"	Sat Mar 11 22:11:18 +0000 2017	twitter
kourtneykardash	RT @KrisJenner: We're baaaaccckkk!! Season 13 premieres TOMORROW night! 9/8c on E! #KUWTK https://t.co/FMwFqPPBmq	Sat Mar 11 22:06:21 +0000 2017	twitter
kourtneykardash	"RT @Queen_KourtneyK: Good morning, good morning, the sun is shining, hooray hooray, have a good day ☀️"	Sat Mar 11 17:11:32 +0000 2017	twitter
kourtneykardash	My workout for swimsuit season! 👙 https://t.co/GOf4EZiwbx	Fri Mar 10 17:06:25 +0000 2017	twitter
kourtneykardash	GET OUT	Fri Mar 10 06:25:10 +0000 2017	twitter
kourtneykardash	Wild times! https://t.co/ib7xIOciFU	Thu Mar 09 17:30:29 +0000 2017	twitter
kourtneykardash	Detox with this superfood. https://t.co/OezvthGHyH	Wed Mar 08 17:22:26 +0000 2017	twitter
kourtneykardash	Have you seen my Pinterest yet? Check it out today: https://t.co/G4AwfaEyuL https://t.co/VW2pqtuYSQ	Tue Mar 07 23:54:07 +0000 2017	twitter
kourtneykardash	Styling Diary: Oscar weekend https://t.co/NzHvSUmhPB	Tue Mar 07 18:23:04 +0000 2017	twitter
kourtneykardash	RT @InArianasPants: Words to live by @kourtneykardash https://t.co/xka85VXsLY	Tue Mar 07 01:28:01 +0000 2017	twitter
kourtneykardash	🙏 🙏 🙏 https://t.co/6Ui5Ji8In6	Mon Mar 06 19:55:54 +0000 2017	twitter
kourtneykardash	One week to go! #KUWTK #Season13 https://t.co/V8txNFlm6o	Mon Mar 06 03:11:21 +0000 2017	twitter
kourtneykardash	Southernplayalisticadillacmuzik https://t.co/i3t6CjOlKy	Mon Mar 06 01:55:54 +0000 2017	twitter
kourtneykardash	Road TRiPPiN https://t.co/R3tXOWG234	Mon Mar 06 01:42:32 +0000 2017	twitter
kourtneykardash	RT @richwilkersonjr: The work of a Christian is to believe	Sat Mar 04 19:41:13 +0000 2017	twitter
kourtneykardash	The voice notes. ⚰️ https://t.co/8wcpDU8PAX	Sat Mar 04 03:31:14 +0000 2017	twitter
kourtneykardash	My goooood morning song ☀️  https://t.co/idmV6orMq6	Fri Mar 03 19:04:11 +0000 2017	twitter
kourtneykardash	I love the pajama jammy jam trend! https://t.co/tEKuhYmBV7	Fri Mar 03 17:09:19 +0000 2017	twitter
kourtneykardash	The sweetest moments. 👼  👼  👼  https://t.co/1C2C6Kusej	Thu Mar 02 23:09:47 +0000 2017	twitter
kourtneykardash	Procrastinating...	Thu Mar 02 16:18:15 +0000 2017	twitter
kourtneykardash	Safe teething toys https://t.co/LlK8RIdHgc	Wed Mar 01 22:00:07 +0000 2017	twitter
kourtneykardash	How to erase dark circles. 😎  https://t.co/EMrCIpCWW1	Wed Mar 01 18:20:44 +0000 2017	twitter
kourtneykardash	Looking through my camera roll makes me really emotional 😭	Tue Feb 28 22:50:36 +0000 2017	twitter
kourtneykardash	Get your bum in shape! https://t.co/zmtgztaky6 https://t.co/p0HSVFa4fB	Tue Feb 28 17:20:48 +0000 2017	twitter
kourtneykardash	February 27th. ✨ https://t.co/TChJGQToXP	Tue Feb 28 06:04:43 +0000 2017	twitter
kourtneykardash	The whole family loves this soup recipe! https://t.co/zWY7GyutfE	Mon Feb 27 20:31:06 +0000 2017	twitter
kourtneykardash	My app is on Pinterest now! Start pinning today! ❤️ https://t.co/A7UwcrL9Bf	Mon Feb 27 17:07:48 +0000 2017	twitter
kourtneykardash	@kardashspain happy birthday! 🎂	Mon Feb 27 05:13:11 +0000 2017	twitter
kourtneykardash	She called me right away...we're in love again don't worry.	Sun Feb 26 00:14:57 +0000 2017	twitter
kourtneykardash	Is this why u don't answer my calls? https://t.co/srLmfNuiQm	Sat Feb 25 23:50:10 +0000 2017	twitter
kourtneykardash	It's a photograph of Raquel Welch from Valley of the Dolls by Terry O'Neill. Not me. https://t.co/wyfNyvdR9t	Sat Feb 25 05:54:32 +0000 2017	twitter
kourtneykardash	How to make your own! https://t.co/J21fEPikh5	Fri Feb 24 18:29:00 +0000 2017	twitter
kourtneykardash	My all-natural energy booster! https://t.co/rlpSzsV0ke	Fri Feb 24 16:06:37 +0000 2017	twitter
kourtneykardash	Neeeeeeeed. I have never laughed more in my life. I miss you my KOKo bunny. https://t.co/2FsT8Msnl1	Fri Feb 24 04:24:15 +0000 2017	twitter
kourtneykardash	RT @Queen_KourtneyK: MOOD https://t.co/U0luHpDdcT	Fri Feb 24 00:12:29 +0000 2017	twitter
kourtneykardash	Hi my little honeys ! I love your tweets about what honey pot 🍯means to you. 🤣🤣	Thu Feb 23 23:51:31 +0000 2017	twitter
kourtneykardash	Switch it up while on vacation! 🔥 \nhttps://t.co/cnC9YlyUwd	Thu Feb 23 18:11:25 +0000 2017	twitter
kourtneykardash	Shop Mason’s bedroom. 🌎💫 https://t.co/5HF5wCiAxg	Thu Feb 23 01:57:52 +0000 2017	twitter
kourtneykardash	RT @richwilkersonjr: God won't give you more than He can handle	Thu Feb 23 01:03:51 +0000 2017	twitter
kourtneykardash	I want to see it please. https://t.co/mjyva2yQn3	Wed Feb 22 20:50:33 +0000 2017	twitter
kourtneykardash	See Mason’s space-themed bedroom! 🚀🚀🚀 https://t.co/hCe3o53kts	Wed Feb 22 19:05:27 +0000 2017	twitter
kourtneykardash	How I stay toned 💪 💪 https://t.co/FvuKu3yi8g	Tue Feb 21 17:55:11 +0000 2017	twitter
kourtneykardash	Actually laughing out loud. https://t.co/vWTKv4I7zS	Tue Feb 21 05:37:00 +0000 2017	twitter
kourtneykardash	"RT @sarahrhoward: 'People generally see what they look for, and hear what they listen for.' - To Kill A Mockingbird"	Tue Feb 21 00:34:02 +0000 2017	twitter
kourtneykardash	"RT @iKylieFornia: if its bringing constant pain to your life, it could be anything, except love"	Sat Feb 18 20:11:26 +0000 2017	twitter
kourtneykardash	This is sure to turn heads. https://t.co/1uDxTNIVFa	Fri Feb 17 18:49:20 +0000 2017	twitter
kourtneykardash	"'I'm in your face, this is real!' \n\nWho's watching #RevengeBody tonight? 9pm on E! @khloekardashian https://t.co/SrnF9Zmk1X"	Thu Feb 16 23:50:08 +0000 2017	twitter
kourtneykardash	Jeans and a bodysuit. All day. \nhttps://t.co/HQJYVJNps8	Thu Feb 16 21:05:43 +0000 2017	twitter
kourtneykardash	Small steps make such a difference. https://t.co/WTSu2HKgbH	Thu Feb 16 19:35:04 +0000 2017	twitter
kourtneykardash	My weakness.	Thu Feb 16 06:55:59 +0000 2017	twitter
kourtneykardash	You have me addicted @chrissyteigen I hate you but love you. \nhttps://t.co/YCROuGPAOf	Wed Feb 15 18:10:37 +0000 2017	twitter
kourtneykardash	RT @sarahrhoward: Rumi was such a romantic. ❤ this quote. 💑 https://t.co/HUQ7St4ID1	Wed Feb 15 15:28:42 +0000 2017	twitter
kourtneykardash	I'm actually crying! https://t.co/vHjwHsGXHx	Tue Feb 14 15:31:52 +0000 2017	twitter
kourtneykardash	"RT @partylikeits07: The Kardashian's Lady Marmalade music video from their Christmas card shoot, 2011 https://t.co/piOCWt3w1z"	Tue Feb 14 04:23:51 +0000 2017	twitter
kourtneykardash	Mickey & Minnie ❤️ ❤️ https://t.co/Ik78MvR8aW	Mon Feb 13 21:38:34 +0000 2017	twitter
kourtneykardash	This is what my little valentines and I will be doing tomorrow! 💕https://t.co/pkfUmHgmh5	Mon Feb 13 19:16:29 +0000 2017	twitter
kourtneykardash	Grasy @iKylieFornia my love! Happy happy birthday! I hope it was nothing but magic. 🦄	Mon Feb 13 05:38:52 +0000 2017	twitter
kourtneykardash	RT @diddy: #AboutLastNight #DeleonLifestyle with my sis @kourtneykardash https://t.co/jOpaBCJreH	Mon Feb 13 05:34:35 +0000 2017	twitter
kourtneykardash	RT @kanyewest: Hi Grammys this is the most important living artist talking.	Sun Feb 12 09:47:22 +0000 2017	twitter
kourtneykardash	Stopppppp! Omg I had no clue 💛 https://t.co/SqQPc850Gd	Sat Feb 11 20:53:29 +0000 2017	twitter
kourtneykardash	Valentine’s Day lingerie. 💋 https://t.co/I5x1cbg5Be	Fri Feb 10 20:47:53 +0000 2017	twitter
kourtneykardash	I think it's time for another #AskKourt!! Ask away...and look for answers on my app. 🤔	Thu Feb 09 23:41:55 +0000 2017	twitter
kourtneykardash	My eBay auction just went live today with tons of items from my closet. https://t.co/pzTmHeWT06 https://t.co/NX60tGplLI	Thu Feb 09 22:48:03 +0000 2017	twitter
kourtneykardash	"#TBT My red moments, just in time for Valentine's Day.  🌹https://t.co/ev2XIecxsG"	Thu Feb 09 20:37:04 +0000 2017	twitter
kourtneykardash	Shop my eBay auction for charity! https://t.co/YdrBkDr0ja https://t.co/W3Xdhc20ve	Thu Feb 09 18:17:37 +0000 2017	twitter
kourtneykardash	Moments ✨	Thu Feb 09 07:34:46 +0000 2017	twitter
kourtneykardash	Dairy-free! https://t.co/3rnaOtc4Tz	Wed Feb 08 22:29:50 +0000 2017	twitter
kourtneykardash	It’s not alllll just good genes 😉 https://t.co/U1e69sBvl5	Wed Feb 08 16:58:07 +0000 2017	twitter
kourtneykardash	WEIRDDDDD DREAMS last night!	Wed Feb 08 15:43:48 +0000 2017	twitter
kourtneykardash	Ways to look chic after the slopes: https://t.co/Yj9SbkqiDo 🎿 https://t.co/m88Ha5nmSS	Wed Feb 08 01:08:53 +0000 2017	twitter
kourtneykardash	For the little man in your life. 💕  https://t.co/GF93A69axy	Tue Feb 07 19:01:01 +0000 2017	twitter
kourtneykardash	In 💛 with @manukadr Cashmere Touch Cream. It makes my skin feel like silk too. #ManukaAmbassador… https://t.co/9kOgHm2k5g	Tue Feb 07 17:06:30 +0000 2017	twitter
kourtneykardash	My mom always says to treat your skin like silk...	Tue Feb 07 17:06:09 +0000 2017	twitter
kourtneykardash	💚 💚 💚 https://t.co/aXu383h8Je	Mon Feb 06 22:12:02 +0000 2017	twitter
kourtneykardash	Major décor inspo! Pics from Reign’s room are up on my app! 👼 https://t.co/X2YEpd9TwW	Mon Feb 06 18:28:23 +0000 2017	twitter
kourtneykardash	Selfies on selfies with @yutsai 😎when he shot my Cosmo cover. https://t.co/wDyGvTlvpt	Sat Feb 04 17:05:14 +0000 2017	twitter
kourtneykardash	💕 💕 💕 https://t.co/cFyz2DQ9cS	Fri Feb 03 21:30:00 +0000 2017	twitter
kourtneykardash	Check out my app’s NEW Health + Wellness section! I am so excited to help make your 2017 the best it can be! 💚 💚 💚… https://t.co/1Rrs91FbwE	Fri Feb 03 19:43:48 +0000 2017	twitter
kourtneykardash	Blush crush. https://t.co/olq6WyusV9	Fri Feb 03 00:26:34 +0000 2017	twitter
kourtneykardash	My favorite ways to mix and match! https://t.co/EXI8pI8mMD	Thu Feb 02 22:35:42 +0000 2017	twitter
kourtneykardash	Here we go SEASON 13! March 5 at 9pm on E! #KUWTK https://t.co/mT3rXW5uxw	Thu Feb 02 16:37:52 +0000 2017	twitter
kourtneykardash	I kinda needed this book club. 🤓I think we all need it. @khloekardashian @KimKardashian @chrissyteigen @jenatkinhair @simoneharouche	Thu Feb 02 16:14:02 +0000 2017	twitter
kourtneykardash	I think you gave it me! Checking...but I'm part of the club guys. @chrissyteigen @jenatkinhair @simoneharouche… https://t.co/GtgzSKy6kp	Thu Feb 02 16:12:43 +0000 2017	twitter
kourtneykardash	After hearing you talk about it for 15 years I can't believe I've never read it. https://t.co/abNsKV2HHu	Thu Feb 02 06:35:53 +0000 2017	twitter
kourtneykardash	https://t.co/WlWJOOd8y4	Wed Feb 01 22:43:31 +0000 2017	twitter
kourtneykardash	This is my secret swap for sugar. https://t.co/vuY7RXDQCZ	Wed Feb 01 21:19:23 +0000 2017	twitter
kourtneykardash	Get it! 💋 💋 💋 💋  https://t.co/oga76u5qeh	Wed Feb 01 19:04:00 +0000 2017	twitter
kourtneykardash	"RT @iKylieFornia: Taste and see that the Lord is good, blessed is the one who takes refuge in Him 🙏🏼"	Wed Feb 01 03:51:34 +0000 2017	twitter
kourtneykardash	Don’t have time to work out? Watch my warm-up routine NOW: https://t.co/qLQCLMjXCm (@CoreyGAMBLE makes an appearanc… https://t.co/iImPVMeEWS	Tue Jan 31 21:05:43 +0000 2017	twitter
kourtneykardash	Sister style. https://t.co/NDLTn9NthJ	Tue Jan 31 18:22:31 +0000 2017	twitter
kourtneykardash	"RT @ForeverMalika: Thank you Lord for a new day, a beautiful day."	Tue Jan 31 03:14:42 +0000 2017	twitter
kourtneykardash	My kids love the coziness of their bedrooms. https://t.co/affKFCadJu	Mon Jan 30 22:46:00 +0000 2017	twitter
kourtneykardash	You don't need it! https://t.co/mPsnp1jnhs	Mon Jan 30 17:24:42 +0000 2017	twitter
kourtneykardash	Nope. St. Barths. But is it really that serious? https://t.co/NoJJmMjIhk	Mon Jan 30 00:43:14 +0000 2017	twitter
kourtneykardash	RT @steph_shep: https://t.co/dMLGSyutOp	Sun Jan 29 18:07:04 +0000 2017	twitter
kourtneykardash	"RT @SimonHuck: By definition, Refugees are victims of the world’s most unthinkable circumstances. Fleeing war… https://t.co/ANaVhKWpGz"	Sun Jan 29 14:50:45 +0000 2017	twitter
kourtneykardash	What happens when @iKylieFornia takes over my app! 😂😂😂https://t.co/qNcmnDhAn7	Fri Jan 27 21:57:34 +0000 2017	twitter
kourtneykardash	The best songs for a good cry…LOL 😫 https://t.co/8e2xiGs2VB	Fri Jan 27 17:40:19 +0000 2017	twitter
kourtneykardash	My favorite sparkly looks over the years ✨  https://t.co/ACVpnfn0ym	Thu Jan 26 21:16:51 +0000 2017	twitter
kourtneykardash	I listed out the products I use for my everyday makeup routine on my app (thanks for the tips Patrick Ta!):… https://t.co/DWfHFr27zT	Thu Jan 26 19:04:01 +0000 2017	twitter
kourtneykardash	January 26th. https://t.co/APU2SOCIHt	Thu Jan 26 17:33:46 +0000 2017	twitter
kourtneykardash	Shop for chic ideas inspired by P’s room—on my app now! https://t.co/olL6Kg6ssE	Wed Jan 25 21:04:29 +0000 2017	twitter
kourtneykardash	Penelope’s bedroom might be my favorite. See why on my app! 🎀\nhttps://t.co/qTUJOMYXlU	Wed Jan 25 17:59:28 +0000 2017	twitter
kourtneykardash	RT @owenkenny95: I'm pretty sure @KylieJenner @khloekardashian @kourtneykardash just started 'we only wear burgundy on Tuesdays bitches'..t…	Tue Jan 24 21:55:21 +0000 2017	twitter
kourtneykardash	"Refreshing, sweet and so healthy!\nhttps://t.co/FHnXWGS6h7"	Tue Jan 24 21:04:00 +0000 2017	twitter
kourtneykardash	😎 😎 😎  https://t.co/zhEztHtemA https://t.co/a9gGn8IYEZ	Tue Jan 24 19:01:06 +0000 2017	twitter
kourtneykardash	"Dolls, now is your chance to win some of my favorite @DASHBoutique merch! https://t.co/gNrNzVvooY"	Mon Jan 23 18:10:09 +0000 2017	twitter
kourtneykardash	"Love this @ManukaDr Replenishing Oil for radiant, soft skin during the cold months. Offer ➡ https://t.co/464CjBxZcX… https://t.co/ggDTMB3oJQ"	Mon Jan 23 16:56:00 +0000 2017	twitter
kourtneykardash	"We have thoroughly analyzed, examined, contemplated it all babe...from how many Oreos we've eaten tonight to the re… https://t.co/fP7nLxaNhe"	Sun Jan 22 05:11:57 +0000 2017	twitter
kourtneykardash	RT @KimKardashian: Here's to strong women. May we know them. May we be them. May we raise them	Sun Jan 22 03:00:47 +0000 2017	twitter
kourtneykardash	RT @KimKardashian: So proud of the women & men who stood up for what is right & are determined to make this world a better place for our ch…	Sun Jan 22 03:00:12 +0000 2017	twitter
kourtneykardash	I ❤️my friends https://t.co/Ce3pyePjN0	Sat Jan 21 20:22:13 +0000 2017	twitter
kourtneykardash	RT @sarahrhoward: Today we march... bc women's rights r human rights & we aren't gonna be treated like 2nd class citizens. #WhyWeMarch	Sat Jan 21 20:21:37 +0000 2017	twitter
kourtneykardash	@JJCorsini livin the dream	Sat Jan 21 04:06:08 +0000 2017	twitter
kourtneykardash	Vacay essentials! These are a few of my favorites things available at @dashboutique right now! https://t.co/qMgeuSJ6oC	Sat Jan 21 01:03:13 +0000 2017	twitter
kourtneykardash	Avocados and chocolate! https://t.co/dmC712QzzO	Fri Jan 20 22:19:00 +0000 2017	twitter
kourtneykardash	My beauty sleep routine... https://t.co/j0FRKbecf7	Fri Jan 20 21:11:54 +0000 2017	twitter
kourtneykardash	RT @khloekardashian: I see you ladies!!! Okuurrrrr! See all my girls who have been rocking their @GoodAmerican Jeans! 👖👖👖 https://t.co/NCUA…	Fri Jan 20 20:13:34 +0000 2017	twitter
kourtneykardash	How to get in shape AT HOME! https://t.co/GAVNZmCVyL	Thu Jan 19 20:42:17 +0000 2017	twitter
kourtneykardash	👙 👙 👙  https://t.co/7JSrYE8z8q	Thu Jan 19 18:51:19 +0000 2017	twitter
kourtneykardash	RT @steph_shep: what I'm looking for  can't be sold to me	Thu Jan 19 03:06:30 +0000 2017	twitter
kourtneykardash	You'll be thanking me later. 🤗  https://t.co/TBulqSSDRS	Wed Jan 18 22:16:55 +0000 2017	twitter
kourtneykardash	The morning sets the tone for your whole day. https://t.co/q5XS3IQf4x	Wed Jan 18 21:01:18 +0000 2017	twitter
kourtneykardash	"For anyone thinking of switching to a gluten- and dairy-free diet, hopefully these snacks will make it easier. https://t.co/Kxc48eOCm6"	Wed Jan 18 19:00:01 +0000 2017	twitter
kourtneykardash	My favorite healthy dinner during rainy season. ☔️  https://t.co/uiWzHghv2f	Wed Jan 18 17:54:21 +0000 2017	twitter
kourtneykardash	Always what I need. 🙏🏼 https://t.co/2xjHPGmNUR	Wed Jan 18 05:44:02 +0000 2017	twitter
kourtneykardash	"RT @MolestMeKardash: Legendary @kourtneykardash. you need to bring back this wattage!We are living in dramatic times,bring the drama!The cr…"	Wed Jan 18 04:45:52 +0000 2017	twitter
kourtneykardash	💦 💦 💦 https://t.co/LKshiXX3xM	Tue Jan 17 21:00:03 +0000 2017	twitter
kourtneykardash	. @JJCorsini your tweets are life.	Tue Jan 17 20:01:36 +0000 2017	twitter
kourtneykardash	Every item you need to replicate my at-home workouts. https://t.co/dQsuSyr9z4	Tue Jan 17 19:02:12 +0000 2017	twitter
kourtneykardash	The right music makes all the difference! 🎶  #TuesdayMotivation https://t.co/V48N5P3HQE	Tue Jan 17 16:44:58 +0000 2017	twitter
kourtneykardash	RT @steph_shep: stability  vs  spontaneity	Tue Jan 17 16:06:56 +0000 2017	twitter
kourtneykardash	'Faith is taking the first step even when you can't see the whole staircase.'\nMartin Luther King Jr.	Tue Jan 17 06:01:22 +0000 2017	twitter
kourtneykardash	RT @kendaIIjwnner: Kourt 😂😂 @kourtneykardash https://t.co/RwrgFVJfFH	Tue Jan 17 04:40:58 +0000 2017	twitter
kourtneykardash	This is going to be a big health trend in 2017. 🔮 https://t.co/a0vYVQoPhj	Mon Jan 16 21:04:00 +0000 2017	twitter
kourtneykardash	Kicking off Wellness Week on my app with another Steph & Kourt workout! This one is for toned arms and legs:… https://t.co/lDPEKl6gSM	Mon Jan 16 19:52:53 +0000 2017	twitter
kourtneykardash	YEP! 😜 https://t.co/rI1sVVDtYP	Mon Jan 16 03:59:34 +0000 2017	twitter
kourtneykardash	You guys are goals. ❤️ https://t.co/A8LeFQTYn0	Mon Jan 16 03:35:16 +0000 2017	twitter
kourtneykardash	"RT @kendalljexnner: 'Do you know my sister Kim Kardashian? She's in this car' 'Kourtney, shut up!' lol 😂❤ @kourtneykardash @KimKardashian h…"	Sun Jan 15 21:28:05 +0000 2017	twitter
kourtneykardash	On ice.	Sat Jan 14 02:39:46 +0000 2017	twitter
kourtneykardash	Styling Diary: Glamour Awards.💃🏻 https://t.co/Qw5t5q9YiL	Fri Jan 13 19:51:44 +0000 2017	twitter
kourtneykardash	I’m kicking off my first-ever wellness week on my app! https://t.co/R4yhHRCFRB 💪 https://t.co/VYXD1ZkpSS	Fri Jan 13 17:28:23 +0000 2017	twitter
